db_id	quality	adom_id	substrate	smiles	module	nrps_prot_id	adom_protein_start	adom_protein_end	adom_nucleotide_start_end_strand	locus_tag	genomic_id	Mibig_id	neighbours	taxid	lineage
ADD2751	gold	H074_31747_AMP-binding.1	3,5-dihydroxyphenylglycine	N[C@H](C(=O)O)c1cc(O)cc(O)c1	1	EME52988.1	444.0	837.0	(310903, 312082, '(-)')	H074_31747	AOHO01000074	BGC0001460	['H074_31747_Thioesterase.1', 'H074_31747_X.1', 'H074_31747_PCP.1', 'H074_31747_Cglyc.1']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2752	gold	H074_31752_AMP-binding.1	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	1	EME52989.1	460.0	855.0	(323118, 324303, '(-)')	H074_31752	AOHO01000074	BGC0001460	['H074_31752_TIGR01720.1', 'H074_31752_Epimerization.1', 'H074_31752_PCP.1', 'H074_31752_Cglyc.1', 'H074_31752_NRPS-COM_Nterm.1']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2753	gold	H074_31752_AMP-binding.2	4-hydroxyphenylglycine	C1=CC(=CC=C1[C@@H](C(=O)O)N)O	2	EME52989.1	1952.0	2344.0	(318651, 319827, '(-)')	H074_31752	AOHO01000074	BGC0001460	['H074_31752_TIGR01720.2', 'H074_31752_Epimerization.2', 'H074_31752_PCP.2', 'H074_31752_Cglyc.2']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2754	gold	H074_31752_AMP-binding.3	R-beta-hydroxytyrosine	C1=CC(=CC=C1[C@H]([C@@H](C(=O)O)N)O)O	3	EME52989.1	3457.0	3842.0	(314157, 315312, '(-)')	H074_31752	AOHO01000074	BGC0001460	['H074_31752_PCP.3', 'H074_31752_Cglyc.3']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2755	gold	H074_31757_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	EME52990.1	14.0	403.0	(334234, 335401, '(-)')	H074_31757	AOHO01000074	BGC0001460	['H074_31757_Condensation_DCL.1', 'H074_31757_TIGR01720.1', 'H074_31757_Epimerization.1', 'H074_31757_Cglyc.1', 'H074_31757_PCP.1']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2756	gold	H074_31757_AMP-binding.2	R-beta-hydroxytyrosine	C1=CC(=CC=C1[C@H]([C@@H](C(=O)O)N)O)O	2	EME52990.1	1038.0	1424.0	(331171, 332329, '(-)')	H074_31757	AOHO01000074	BGC0001460	['H074_31757_PCP.2']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2757	gold	H074_31757_AMP-binding.3	asparagine	C([C@@H](C(=O)O)N)C(=O)N	3	EME52990.1	2536.0	2940.0	(326623, 327835, '(-)')	H074_31757	AOHO01000074	BGC0001460	['H074_31757_PCP.3']	1284240	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Pseudonocardiales', 'family': 'Pseudonocardiaceae', 'genus': 'Amycolatopsis', 'species': 'Amycolatopsis decaplanina'}
ADD2758	silver	ctg1_orf20_AMP-binding.1	N5-hydroxyornithine	C(C[C@@H](C(=O)O)N)CNO	1	ctg1_orf20	463.0	860.0	(6117, 7308, '(+)')	ctg1_orf20	KB897466	BGC0001767		1169181	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora pacifica'}
ADD2759	silver	ctg1_orf20_AMP-binding.2	arginine	C(C[C@@H](C(=O)O)N)CN=C(N)N	2	ctg1_orf20	1529.0	1926.0	(9315, 10506, '(+)')	ctg1_orf20	KB897466	BGC0001767		1169181	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora pacifica'}
ADD2760	silver	ctg1_orf20_AMP-binding.3	N5-hydroxyornithine	C(C[C@@H](C(=O)O)N)CNO	3	ctg1_orf20	3059.0	3479.0	(13905, 15165, '(+)')	ctg1_orf20	KB897466	BGC0001767		1169181	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora pacifica'}
ADD2761	silver	ctg1_orf20_AMP-binding.4	N5-hydroxyornithine	C(C[C@@H](C(=O)O)N)CNO	4	ctg1_orf20	4145.0	4545.0	(17163, 18363, '(+)')	ctg1_orf20	KB897466	BGC0001767		1169181	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Micromonosporales', 'family': 'Micromonosporaceae', 'genus': 'Salinispora', 'species': 'Salinispora pacifica'}
ADD2762	gold	epnJ_AMP-binding.1	leucine	CC(C)C[C@@H](C(=O)O)N	1	AHB38511.1	73.0	469.0	(21021, 22209, '(+)')	epnJ	KF647220	BGC0000345	['epnJ_PCP.1']	1912	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces hygroscopicus'}
ADD2763	gold	epnG_AMP-binding.1	serine	C([C@@H](C(=O)O)N)O	1	AHB38515.1	490.0	883.0	(8512, 9691, '(+)')	epnG	KF647220	BGC0000345	['epnG_Condensation_LCL.1', 'epnG_PCP.1']	1912	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces hygroscopicus'}
ADD2764	gold	epnG_AMP-binding.2	leucine	CC(C)C[C@@H](C(=O)O)N	2	AHB38515.1	1536.0	1920.0	(11650, 12802, '(+)')	epnG	KF647220	BGC0000345	['epnG_Condensation_LCL.2', 'epnG_PCP.2']	1912	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces hygroscopicus'}
ADD2765	gold	BTH_II2088_AMP-binding.1	propionic acid	CCC(=O)O	1	ABC36203.1	293.0	698.0	(2546071, 2547286, '(+)')	BTH_II2088	CP000085	BGC0001102	['BTH_II2088_Thioesterase.1', 'BTH_II2088_PCP.1', 'BTH_II2088_Thioesterase.2']	271848	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Betaproteobacteria', 'order': 'Burkholderiales', 'family': 'Burkholderiaceae', 'genus': 'Burkholderia', 'species': 'Burkholderia thailandensis'}
ADD2766	gold	AEH41793.1_AMP-binding.1	3-(2-nitrocyclopropylalanine)	C1[C@H]([C@@H]1[N+](=O)[O-])C[C@@H](C(=O)O)N	1	AEH41793.1	477.0	874.0	(16934, 18125, '(+)')	AEH41793.1	HQ542230	BGC0000374	['AEH41793.1_Condensation_Starter.1', 'AEH41793.1_PCP.1', 'AEH41793.1_Condensation_LCL.1', 'AEH41793.1_Epimerization.1', 'AEH41793.1_TIGR01720.1', 'AEH41793.1_Condensation_DCL.1', 'AEH41793.1_NRPS-COM_Cterm.1']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2767	gold	AEH41793.1_AMP-binding.2	threonine	C[C@H]([C@@H](C(=O)O)N)O	2	AEH41793.1	1530.0	1946.0	(20093, 21341, '(+)')	AEH41793.1	HQ542230	BGC0000374	['AEH41793.1_PCP.2', 'AEH41793.1_Condensation_LCL.2', 'AEH41793.1_Epimerization.2', 'AEH41793.1_TIGR01720.2']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2768	gold	AEH41793.1_AMP-binding.3	R-beta-methylphenylalanine	C[C@H](C1=CC=CC=C1)[C@@H](C(=O)O)N	3	AEH41793.1	3100.0	3499.0	(24803, 26000, '(+)')	AEH41793.1	HQ542230	BGC0000374	['AEH41793.1_PCP.3']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2769	gold	AEH41793.1_AMP-binding.4	3-(2-nitrocyclopropylalanine)	C1[C@H]([C@@H]1[N+](=O)[O-])C[C@@H](C(=O)O)N	4	AEH41793.1	4167.0	4564.0	(28004, 29195, '(+)')	AEH41793.1	HQ542230	BGC0000374	['AEH41793.1_PCP.4']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2770	gold	AEH41794.1_AMP-binding.1	R-beta-methylphenylalanine	C[C@H](C1=CC=CC=C1)[C@@H](C(=O)O)N	1	AEH41794.1	460.0	859.0	(32638, 33835, '(+)')	AEH41794.1	HQ542230	BGC0000374	['AEH41794.1_NRPS-COM_Nterm.1', 'AEH41794.1_Condensation_DCL.1', 'AEH41794.1_PCP.1', 'AEH41794.1_Condensation_LCL.1', 'AEH41794.1_Thioesterase.1']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2771	gold	AEH41794.1_AMP-binding.2	valine	CC(C)[C@@H](C(=O)O)N	2	AEH41794.1	1523.0	1926.0	(35827, 37036, '(+)')	AEH41794.1	HQ542230	BGC0000374	['AEH41794.1_PCP.2', 'AEH41794.1_Condensation_LCL.2']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2772	gold	AEH41794.1_AMP-binding.3	4S-propenylproline	C/C=C\[C@H]1C[C@H](NC1)C(=O)O	3	AEH41794.1	2598.0	3015.0	(39052, 40303, '(+)')	AEH41794.1	HQ542230	BGC0000374	['AEH41794.1_PCP.3']	35619	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Actinomycetota', 'class': 'Actinomycetes', 'order': 'Kitasatosporales', 'family': 'Streptomycetaceae', 'genus': 'Streptomyces', 'species': 'Streptomyces griseoflavus'}
ADD2773	gold	ttcA_AMP-binding.1	phenylalanine-tyrosine	C1=CC=C(C=C1)CC(C(=O)O)N ; C1=CC(=CC=C1CC(C(=O)O)N)O	1	AGC65513.1	484.0	888.0	(1452, 2664, '(+)')	ttcA	KC181864	BGC0001876	['ttcA_Condensation_Starter.1', 'ttcA_PP-binding.1', 'ttcA_PCP.1']	1283305	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Rhodospirillales', 'family': 'Thalassospiraceae', 'genus': 'Thalassospira', 'species': 'Thalassospira sp. CNJ-328'}
ADD2774	gold	ttcB_AMP-binding.1	valine	CC(C)C(C(=O)O)N	1	AGC65514.1	526.0	913.0	(7958, 9119, '(+)')	ttcB	KC181864	BGC0001876	['ttcB_Condensation_LCL.1', 'ttcB_PCP.1', 'ttcB_PCP.3', 'ttcB_PCP.4', 'ttcB_Condensation_LCL.4']	1283305	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Rhodospirillales', 'family': 'Thalassospiraceae', 'genus': 'Thalassospira', 'species': 'Thalassospira sp. CNJ-328'}
ADD2775	gold	ttcB_AMP-binding.2	serine	C(C(C(=O)O)N)O	2	AGC65514.1	1566.0	1965.0	(11078, 12275, '(+)')	ttcB	KC181864	BGC0001876	['ttcB_Condensation_LCL.2', 'ttcB_PCP.2']	1283305	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Rhodospirillales', 'family': 'Thalassospiraceae', 'genus': 'Thalassospira', 'species': 'Thalassospira sp. CNJ-328'}
ADD2776	gold	ttcB_AMP-binding.3	valine	CC(C)C(C(=O)O)N	3	AGC65514.1	4134.0	4541.0	(18782, 20003, '(+)')	ttcB	KC181864	BGC0001876	['ttcB_Condensation_LCL.3']	1283305	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Rhodospirillales', 'family': 'Thalassospiraceae', 'genus': 'Thalassospira', 'species': 'Thalassospira sp. CNJ-328'}
ADD2777	gold	ttcC_AMP-binding.1	tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	1	AGC65515.1	432.0	716.0	(23236, 24088, '(+)')	ttcC	KC181864	BGC0001876	['ttcC_PCP.1', 'ttcC_Thioesterase.1']	1283305	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Pseudomonadota', 'class': 'Alphaproteobacteria', 'order': 'Rhodospirillales', 'family': 'Thalassospiraceae', 'genus': 'Thalassospira', 'species': 'Thalassospira sp. CNJ-328'}
ADD2778	gold	tycB_AMP-binding.1	proline	C1CC(NC1)C(=O)O	1	AAC45929.1	472.0	870.0	(5688, 6882, '(+)')	tycB	AF004835		['tycB_NRPS-COM_Nterm.1', 'tycB_Condensation_DCL.1', 'tycB_PCP.1', 'tycB_Condensation_LCL.1', 'tycB_Epimerization.1', 'tycB_TIGR01720.1']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2779	gold	tycB_AMP-binding.2	phenylalanine	C1=CC=C(C=C1)CC(C(=O)O)N	2	AAC45929.1	1512.0	1905.0	(8808, 9987, '(+)')	tycB	AF004835		['tycB_PCP.2', 'tycB_Condensation_LCL.2']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2780	gold	tycB_AMP-binding.3	phenylalanine	C1=CC=C(C=C1)CC(C(=O)O)N	3	AAC45929.1	2549.0	2938.0	(11919, 13086, '(+)')	tycB	AF004835		['tycB_PCP.3']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2781	gold	tycC_AMP-binding.1	asparagine	C(C(C(=O)O)N)C(=O)N	1	AAC45930.1	470.0	863.0	(16551, 17730, '(+)')	tycC	AF004835		['tycC_NRPS-COM_Nterm.1', 'tycC_Condensation_DCL.1', 'tycC_PCP.1', 'tycC_Condensation_LCL.1', 'tycC_Thioesterase.1']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2782	gold	tycC_AMP-binding.2	glutamine	C(CC(=O)N)C(C(=O)O)N	2	AAC45930.1	1505.0	1900.0	(19656, 20841, '(+)')	tycC	AF004835		['tycC_PCP.2', 'tycC_Condensation_LCL.2']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2783	gold	tycC_AMP-binding.3	tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	3	AAC45930.1	2542.0	2938.0	(22767, 23955, '(+)')	tycC	AF004835		['tycC_PCP.3', 'tycC_Condensation_LCL.3']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2784	gold	tycC_AMP-binding.4	valine	CC(C)C(C(=O)O)N	4	AAC45930.1	3580.0	3973.0	(25881, 27060, '(+)')	tycC	AF004835		['tycC_PCP.4', 'tycC_Condensation_LCL.4']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2785	gold	tycC_AMP-binding.5	ornithine	C(CC(C(=O)O)N)CN	5	AAC45930.1	4615.0	5017.0	(28986, 30192, '(+)')	tycC	AF004835		['tycC_PCP.5', 'tycC_Condensation_LCL.5']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2786	gold	tycC_AMP-binding.6	leucine	CC(C)CC(C(=O)O)N	6	AAC45930.1	5661.0	6059.0	(32124, 33318, '(+)')	tycC	AF004835		['tycC_PCP.6']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2787	gold	ppsE_AMP-binding.1	isoleucine	CCC(C)C(C(=O)O)N	1	CAA74213.1	474.0	867.0	(3054, 4233, '(+)')	ppsE	Y13917		['ppsE_NRPS-COM_Nterm.1', 'ppsE_Condensation_DCL.1', 'ppsE_PCP.1', 'ppsE_Thioesterase.1']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2788	gold	CAA31623.1_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)CC(C(=O)O)N	1	CAA31623.1	32.0	424.0	(1007, 2183, '(+)')	CAA31623.1	X13237		['CAA31623.1_PCP.1', 'CAA31623.1_Epimerization.1', 'CAA31623.1_TIGR01720.1', 'CAA31623.1_NRPS-COM_Cterm.1']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
ADD2789	gold	AAA58718.1_AMP-binding.1	phenylalanine	C1=CC=C(C=C1)CC(C(=O)O)N	1	AAA58718.1	44.0	436.0	(1914, 3090, '(+)')	AAA58718.1	M29703		['AAA58718.1_PCP.1', 'AAA58718.1_Epimerization.1', 'AAA58718.1_TIGR01720.1']	47500	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Aneurinibacillus', 'species': 'Aneurinibacillus migulanus'}
ADD2790	gold	grsB_AMP-binding.1	proline	C1CC(NC1)C(=O)O	1	CAA43838.1	473.0	869.0	(1456, 2644, '(+)')	grsB	X61658		['grsB_NRPS-COM_Nterm.1', 'grsB_Condensation_DCL.1', 'grsB_PCP.1', 'grsB_Condensation_LCL.1', 'grsB_Thioesterase.1']	47500	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Aneurinibacillus', 'species': 'Aneurinibacillus migulanus'}
ADD2791	gold	grsB_AMP-binding.2	valine	CC(C)C(C(=O)O)N	2	CAA43838.1	1514.0	1905.0	(4579, 5752, '(+)')	grsB	X61658		['grsB_PCP.2', 'grsB_Condensation_LCL.2']	47500	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Aneurinibacillus', 'species': 'Aneurinibacillus migulanus'}
ADD2792	gold	grsB_AMP-binding.3	ornithine	C(CC(C(=O)O)N)CN	3	CAA43838.1	2548.0	2952.0	(7681, 8893, '(+)')	grsB	X61658		['grsB_PCP.3', 'grsB_Condensation_LCL.3']	47500	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Aneurinibacillus', 'species': 'Aneurinibacillus migulanus'}
ADD2793	gold	grsB_AMP-binding.4	leucine	CC(C)CC(C(=O)O)N	4	CAA43838.1	3595.0	3989.0	(10822, 12004, '(+)')	grsB	X61658		['grsB_PCP.4']	47500	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Aneurinibacillus', 'species': 'Aneurinibacillus migulanus'}
ADD2794	gold	pps1_AMP-binding.1	glutamic acid	C(CC(=O)O)C(C(=O)O)N	1	CAA84360.1	463.0	864.0	(3409, 4612, '(+)')	pps1	Z34883		['pps1_Condensation_Starter.1', 'pps1_PCP.1', 'pps1_Condensation_LCL.1', 'pps1_Epimerization.1', 'pps1_TIGR01720.1']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2795	gold	pps1_AMP-binding.2	ornithine	C(CC(C(=O)O)N)CN	2	CAA84360.1	1503.0	1908.0	(6529, 7744, '(+)')	pps1	Z34883		['pps1_PCP.2']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2796	gold	pps2_AMP-binding.1	tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	1	CAA84361.1	474.0	865.0	(11152, 12325, '(+)')	pps2	Z34883		['pps2_NRPS-COM_Nterm.1', 'pps2_Condensation_DCL.1', 'pps2_PCP.1', 'pps2_Condensation_LCL.1', 'pps2_Epimerization.1', 'pps2_TIGR01720.1']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2797	gold	pps2_AMP-binding.2	threonine	CC(C(C(=O)O)N)O	2	CAA84361.1	1505.0	1903.0	(14245, 15439, '(+)')	pps2	Z34883		['pps2_PCP.2']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2798	gold	pps3_AMP-binding.1	glutamic acid	C(CC(=O)O)C(C(=O)O)N	1	CAA84362.1	469.0	870.0	(18836, 20039, '(+)')	pps3	Z34883		['pps3_NRPS-COM_Nterm.1', 'pps3_Condensation_DCL.1', 'pps3_PCP.1', 'pps3_Condensation_LCL.1', 'pps3_Epimerization.1', 'pps3_TIGR01720.1']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2799	gold	pps4_AMP-binding.1	proline	C1CC(NC1)C(=O)O	1	CAA84363.1	468.0	865.0	(26525, 27716, '(+)')	pps4	Z34883		['pps4_NRPS-COM_Nterm.1', 'pps4_Condensation_DCL.1', 'pps4_PCP.1', 'pps4_Condensation_LCL.1', 'pps4_Epimerization.1', 'pps4_TIGR01720.1']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2800	gold	pps4_AMP-binding.2	glutamine	C(CC(=O)N)C(C(=O)O)N	2	CAA84363.1	1499.0	1900.0	(29618, 30821, '(+)')	pps4	Z34883		['pps4_PCP.2', 'pps4_Condensation_LCL.2']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2801	gold	pps4_AMP-binding.3	tyrosine	C1=CC(=CC=C1CC(C(=O)O)N)O	3	CAA84363.1	2538.0	2932.0	(32735, 33917, '(+)')	pps4	Z34883		['pps4_PCP.3']	224308	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Bacillaceae', 'genus': 'Bacillus', 'species': 'Bacillus subtilis'}
ADD2802	gold	lgrD_AMP-binding.1	tryptophan	C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N	1	CAD92852.1	468.0	857.0	(59007, 60174, '(+)')	lgrD	AJ566197		['lgrD_NRPS-COM_Nterm.1', 'lgrD_Condensation_DCL.1', 'lgrD_PCP.1', 'lgrD_Condensation_LCL.1', 'lgrD_Epimerization.1', 'lgrD_TIGR01720.1', 'lgrD_TD.1']	54914	{'domain': 'Bacteria', 'kingdom': nan, 'phylum': 'Bacillota', 'class': 'Bacilli', 'order': 'Bacillales', 'family': 'Paenibacillaceae', 'genus': 'Brevibacillus', 'species': 'Brevibacillus parabrevis'}
